name_a,name_b,label,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33
Faculty of Mechanical Engineering Banja Luka,"Masters Study, Faculty of Mechanical Engineering, University Of Belgrade",0,85.5,65.51724137931035,65.51724137931035,79.54545454545455,63.793103448275865,85.5,65.51724137931035,0.4827586206896552,0.2,0.7391304347826086,0.0,0.0,0.0,0.0,23.43260198901852,2.9061104621652203,49.06095057679041,3.048163956633323,1.0,0.0,,,,,,,,,,,,,,
Collins Christian Academy,Holland Christian Academy,0,88.0,88.0,88.0,89.79591836734694,88.0,88.0,88.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.67183721029062,4.448222800248351,19.337871238259307,9.618684158304465,1.0,0.0,,,,,,,,,,,,,,
"Royal Society of Biology-United Kingdom, Full Fellow","Royal Society of Biology, U.K.",1,85.5,60.97560975609756,69.56521739130434,89.28571428571429,63.41463414634146,85.5,60.97560975609756,0.5365853658536586,0.1666666666666666,0.7391304347826086,0.0,0.0,0.0,0.0,26.626581873013134,2.9061104621652203,45.13614022056809,5.856557945119262,1.0,0.0,,,,,,,,,,,,,,
Centre de formation professionelle La Baie,Centre de Formation Professionelle Sion (Professional Formation Center),0,85.5,60.17699115044248,67.96116504854369,86.07594936708861,67.25663716814158,85.5,60.17699115044248,0.5132743362831859,0.1428571428571428,0.8333333333333334,0.0,0.0,0.0,0.0,30.763008638085807,4.3281058243129,40.39304067157916,4.862384356718609,1.0,0.0,,,,,,,,,,,,,,
"University of Paris I - Pantheon-Sorbonne Paris, France",La Sorbonne University - Paris 1,1,85.5,57.47126436781609,72.0,69.23076923076923,43.67816091954023,85.5,57.47126436781609,0.5287356321839081,0.1428571428571428,0.7142857142857143,0.0,1.0,0.0,0.0,18.51103942049012,3.048163956633323,38.511387904255365,2.9061104621652203,1.0,0.0,,,,,,,,,,,,,,
Prasanthi English Medium School,Nathar English Medium School,0,84.7457627118644,84.7457627118644,85.71428571428571,90.9090909090909,84.7457627118644,84.7457627118644,84.7457627118644,0.1016949152542373,0.0,0.9411764705882352,0.0,0.0,0.0,0.0,17.524263855649664,2.732181002845912,27.64921686525724,13.198226948380936,1.0,0.0,,,,,,,,,,,,,,
University of Washington & Michigan State University,"University of Washington, Cal State University, Hayward",1,80.37383177570094,82.2429906542056,70.83333333333333,87.75510204081633,80.37383177570094,80.37383177570094,82.2429906542056,0.0560747663551401,0.0,0.7727272727272727,0.0,0.0,0.0,0.0,17.149313615458915,2.9061104621652203,24.416999005838104,6.950736865484149,1.0,0.0,,,,,,,,,,,,,,
State University of New York - System NJCU,State University of New York at New Paltz for Graduate School,0,76.0,62.13592233009708,80.0,85.33333333333333,64.07766990291262,76.0,62.13592233009708,0.3689320388349514,0.1578947368421052,0.64,0.0,0.0,0.0,0.0,21.95455154229591,2.9061104621652203,49.62664445908982,2.732181002845912,1.0,0.0,,,,,,,,,,,,,,
DCCCD Brookhaven College,Northlake Jr. College and Brookhaven Jr. College,0,85.5,55.55555555555556,85.71428571428571,80.85106382978724,55.55555555555556,85.5,55.55555555555556,0.6666666666666666,0.4,0.8235294117647058,0.0,0.0,0.0,0.0,14.025463324080263,3.5257171257853908,33.50936139126261,3.945265059140071,0.0,0.0,,,,,,,,,,,,,,
Pine Christian Academy,Spirit Christian Academy,0,82.82051282051282,82.6086956521739,87.17948717948718,90.47619047619048,82.6086956521739,82.82051282051282,82.6086956521739,0.0869565217391304,0.0,1.0,0.0,0.0,0.0,0.0,10.67183721029062,4.448222800248351,18.445297061083977,9.075711509192136,1.0,0.0,,,,,,,,,,,,,,
2. Illinois Institute of Technology,Bhillai Institute of Technology,0,81.81818181818181,81.81818181818181,85.18518518518519,87.71929824561404,81.81818181818181,81.81818181818181,81.81818181818181,0.1212121212121212,0.1111111111111111,0.7777777777777778,0.0,0.0,0.0,0.0,12.1265125049655,2.9061104621652203,28.448734795132424,6.937553483115496,1.0,0.0,,,,,,,,,,,,,,
Dunes International School,Darwin International School,0,86.79245283018868,86.79245283018868,86.95652173913044,91.66666666666666,86.79245283018868,86.79245283018868,86.79245283018868,0.0377358490566037,0.0,0.8666666666666667,0.0,0.0,0.0,0.0,7.940653816050808,2.732181002845912,24.4246430192744,11.359947463517988,1.0,0.0,,,,,,,,,,,,,,
California State University-Channel Islands School of Education,California State University – Monterey,0,85.5,61.38613861386138,61.38613861386138,83.07692307692307,61.38613861386138,85.5,59.4059405940594,0.495049504950495,0.1666666666666666,0.75,0.0,0.0,0.0,0.0,13.647796481031657,3.048163956633323,39.838622244764125,2.732181002845912,1.0,0.0,,,,,,,,,,,,,,
"University of Paris III: La Sorbonne Nouvelle, Paris, France",Universite Paris I Pantheon-La Sorbonne,0,85.5,60.60606060606061,60.60606060606061,77.33333333333333,58.58585858585859,85.5,60.60606060606061,0.4242424242424242,0.2857142857142857,0.6666666666666666,0.0,0.0,0.0,0.0,21.43686937906828,5.973993915211477,54.417757383440495,2.9061104621652203,1.0,0.0,,,,,,,,,,,,,,
R.C.M St Peters English Medium High School,Nathar English Medium School,0,85.5,68.57142857142857,85.71428571428571,80.0,68.57142857142857,85.5,68.57142857142857,0.4,0.2727272727272727,0.8333333333333334,0.0,0.0,0.0,0.0,17.524263855649664,2.732181002845912,50.74325274107157,3.44245250801364,0.0,0.0,,,,,,,,,,,,,,
University of Houston Pharmacy School,Southwestern / University of Houston,0,70.0,65.75342465753424,73.6842105263158,73.6842105263158,57.53424657534247,70.0,65.75342465753424,0.0273972602739726,0.0,0.65,0.0,0.0,0.0,0.0,13.207080758572902,2.9061104621652203,18.584584304420527,2.732181002845912,1.0,0.0,,,,,,,,,,,,,,
"Art, Science and Commerce University",University of Science Art and Technology College of Medicine,0,85.5,66.66666666666667,75.86206896551724,52.77777777777778,45.833333333333336,85.5,66.66666666666667,0.5,0.2857142857142857,0.75,0.0,0.0,0.0,0.0,18.931266727985047,3.048163956633323,24.92245270253056,2.9061104621652203,1.0,0.0,,,,,,,,,,,,,,
University of Wisconsin Gr,"University of Wisconsin-Madison, Wisconsin State Laboratory of Hygiene",1,85.5,52.08333333333333,93.87755102040816,93.87755102040816,52.08333333333333,85.5,52.08333333333333,0.9166666666666666,0.3333333333333333,0.6521739130434783,0.0,0.0,0.0,0.0,13.182333419932004,2.9061104621652203,41.53427884065965,4.573281817327661,1.0,0.0,,,,,,,,,,,,,,
"I spent my senior year at Patterson Senior High School, Baltimore.",Patterson Union High School,0,85.5,55.91397849462365,68.29268292682927,88.88888888888889,53.76344086021505,85.5,55.91397849462365,0.8387096774193549,0.4666666666666667,0.7,0.0,0.0,0.0,0.0,16.16547901379802,2.732181002845912,62.748235081447895,5.3770994780380175,1.0,0.0,,,,,,,,,,,,,,
2003-2005                        Schoolcraft Community College,2003 - 2005 City College of San,0,85.5,60.0,71.42857142857143,59.09090909090908,47.31182795698925,85.5,60.0,0.6666666666666666,0.2727272727272727,0.8181818181818182,0.0,0.0,0.0,0.0,19.341590491695104,3.5257171257853908,31.0811841262114,2.9061104621652203,1.0,0.0,,,,,,,,,,,,,,
State of MO Board of Education,"Punjab State Board of Technical Education, Chandigarh",0,85.5,62.65060240963856,68.29268292682927,66.66666666666667,57.831325301204814,85.5,62.65060240963856,0.5542168674698795,0.0769230769230769,0.6666666666666666,0.0,0.0,0.0,0.0,19.29908922257833,2.9061104621652203,31.16813944964164,4.998213300205501,1.0,0.0,,,,,,,,,,,,,,
New Haven Association of Realtors,Michigan Association of Realtors,0,80.0,80.0,83.63636363636364,87.71929824561404,80.0,80.0,80.0,0.0307692307692307,0.1111111111111111,0.7647058823529411,0.0,0.0,0.0,0.0,17.47652898896147,2.9061104621652203,20.912157070904744,5.266172502131205,1.0,0.0,,,,,,,,,,,,,,
"Graduated from Pinetta High School 1940, Graduated from Perry Business college 1963, Graduate of Val",Graduated from Lexington High School in 2012,0,85.5,48.61111111111112,74.28571428571428,80.0,48.61111111111112,85.5,48.61111111111112,0.7777777777777778,0.3636363636363636,0.6333333333333333,0.0,1.0,0.0,0.0,21.69471855764133,2.732181002845912,99.70564559844031,2.9061104621652203,1.0,0.0,,,,,,,,,,,,,,
"University of Texas at San Antonio, San Antonio, Texas",University of MO at Kansas City,0,85.5,58.82352941176471,69.69696969696969,72.41379310344827,54.117647058823536,85.5,58.82352941176471,0.5411764705882353,0.2,0.7222222222222222,0.0,1.0,0.0,0.0,11.33137389683656,2.9061104621652203,41.33613932094868,5.751225199910903,1.0,0.0,,,,,,,,,,,,,,
"New York University Law School, VISTA Urban Law Fellow",New York University Skopje,0,85.5,55.00000000000001,84.44444444444444,86.95652173913044,57.49999999999999,85.5,55.00000000000001,0.7,0.3846153846153846,0.5909090909090909,0.0,0.0,0.0,0.0,14.475159262803029,3.048163956633323,43.91259975730378,2.732181002845912,1.0,0.0,,,,,,,,,,,,,,
Vitva Ratna Villa Girls Higher Secondary School,K.C.P.Higher Secondary School,0,85.5,60.526315789473685,71.11111111111111,88.46153846153845,60.526315789473685,85.5,60.526315789473685,0.4736842105263157,0.4,0.7368421052631579,0.0,0.0,0.0,0.0,14.774658981941243,2.732181002845912,60.78067719675391,5.765236083916147,1.0,0.0,,,,,,,,,,,,,,
S.H.N.V Higher Sec School,S.R.V Matriculation Higher Secondary School,0,85.5,64.70588235294117,68.42105263157895,73.46938775510203,64.70588235294117,85.5,64.70588235294117,0.5294117647058824,0.1111111111111111,0.6842105263157895,0.0,0.0,0.0,0.0,20.025073170110563,2.732181002845912,39.03207760654666,5.69604046177801,0.0,0.0,,,,,,,,,,,,,,
Law Magnet at Townview Magnet Center,School for the Talented and Gifted at Townview Magnet School,1,85.5,52.08333333333333,76.59574468085106,66.66666666666667,52.08333333333333,85.5,52.08333333333333,0.5,0.25,0.7777777777777778,0.0,0.0,0.0,0.0,23.64425805397597,5.3770994780380175,47.18524422030762,2.732181002845912,1.0,0.0,,,,,,,,,,,,,,
De Mar College,DelMar Jr. College,1,81.25,81.25,81.25,76.92307692307692,81.25,81.25,81.25,0.25,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,3.5257171257853908,3.5257171257853908,31.22142619148754,4.3281058243129,1.0,0.0,,,,,,,,,,,,,,
University of Cal State,"Cal State University, Eastbay",0,73.07692307692307,76.92307692307692,76.92307692307692,66.66666666666667,53.84615384615385,73.07692307692307,76.92307692307692,0.2307692307692307,0.0,0.7647058823529411,0.0,0.0,0.0,0.0,15.689774007418844,3.048163956633323,14.553739998134986,2.9061104621652203,1.0,0.0,,,,,,,,,,,,,,
Gateway II High School,"UW Parkside, Gateway Technical College, JI Case High School",0,85.5,51.85185185185186,92.6829268292683,75.67567567567568,51.85185185185186,85.5,51.85185185185186,0.9135802469135802,0.3846153846153846,0.6190476190476191,0.0,0.0,0.0,0.0,14.966141211976232,2.732181002845912,53.15760150295027,3.5257171257853908,1.0,0.0,,,,,,,,,,,,,,
"Air Land Battle Doctrine, Command and General Staff College",USAF Command & Staff College,1,85.5,52.87356321839081,85.71428571428571,70.37037037037037,55.172413793103445,85.5,52.87356321839081,0.7126436781609196,0.2857142857142857,0.6842105263157895,0.0,0.0,0.0,0.0,19.94817175255491,3.5257171257853908,56.03808861124374,3.945265059140071,1.0,0.0,,,,,,,,,,,,,,
